Date,Community,Rainfall,Temperature,Humidity,Soil moisture,Flood_Risk
2018-03-19,Manzese,0.0,15.0,66.66666666666666,0.25,Low
2018-03-20,Vingunguti,0.0,15.0,66.66666666666666,0.25,Low
2018-03-20,Sinza,0.0,26.83473358154299,89.247405757396,0.4794661204020182,High
2018-03-20,Mbagala,0.0,27.079443868001302,89.72563865232073,0.4705657958984375,High
2018-03-20,Manzese,0.0,15.0,66.66666666666666,0.25,Low
2018-03-20,Tandale,0.0,15.0,66.66666666666666,0.25,Low
2018-03-20,Keko,0.0,27.079443868001302,89.72563865232073,0.4705657958984375,High
2018-03-20,Jangwani,0.0,15.0,66.66666666666666,0.25,Low
2018-03-20,Hananasif,0.0,15.0,66.66666666666666,0.25,Low
2018-03-20,Buguruni,0.0,15.0,66.66666666666666,0.25,Low
2018-03-20,Kigogo,0.0,15.0,66.66666666666666,0.25,Low
2018-03-21,Vingunguti,0.0,15.0,66.66666666666666,0.25,Low
2018-03-21,Buguruni,0.0,15.0,66.66666666666666,0.25,Low
2018-03-21,Hananasif,0.0,15.0,66.66666666666666,0.25,Low
2018-03-21,Jangwani,0.0,15.0,66.66666666666666,0.25,Low
2018-03-21,Keko,0.0,27.39726346333822,86.59674349094168,0.4500808715820312,Medium
2018-03-21,Kigogo,0.0,15.0,66.66666666666666,0.25,Low
2018-03-21,Manzese,0.0,15.0,66.66666666666666,0.25,Low
2018-03-21,Mbagala,0.0,27.39726346333822,86.59674349094168,0.4500808715820312,Medium
2018-03-21,Sinza,0.0,27.12602322896322,87.01983544783202,0.4555644989013672,Medium
2018-03-21,Tandale,0.0,15.0,66.66666666666666,0.25,Low
2018-03-22,Sinza,0.0,27.123388544718463,87.0280398243082,0.440350850423177,Medium
2018-03-22,Mbagala,0.0,27.28590482076009,87.26247924209197,0.4408950805664062,Medium
2018-03-22,Vingunguti,0.0,15.0,66.66666666666666,0.25,Low
2018-03-22,Tandale,0.0,15.0,66.66666666666666,0.25,Low
2018-03-22,Manzese,0.0,15.0,66.66666666666666,0.25,Low
2018-03-22,Buguruni,0.0,15.0,66.66666666666666,0.25,Low
2018-03-22,Keko,0.0,27.28590482076009,87.26247924209197,0.4408950805664062,Medium
2018-03-22,Jangwani,0.0,15.0,66.66666666666666,0.25,Low
2018-03-22,Hananasif,0.0,15.0,66.66666666666666,0.25,Low
2018-03-22,Kigogo,0.0,15.0,66.66666666666666,0.25,Low
2018-03-23,Tandale,4.815753936767578,15.0,66.66666666666666,0.25,Low
2018-03-23,Sinza,5.035137176513672,27.17375526428225,86.07961277792747,0.4275633494059245,Medium
2018-03-23,Mbagala,2.584451913833618,27.31389198303225,86.38342937221532,0.4323889414469401,Medium
2018-03-23,Manzese,5.035137176513672,15.0,66.66666666666666,0.25,Low
2018-03-23,Vingunguti,4.984330654144287,15.0,66.66666666666666,0.25,Low
2018-03-23,Keko,4.518477439880371,27.31389198303225,86.38342937221532,0.4323889414469401,Medium
2018-03-23,Jangwani,4.815753936767578,15.0,66.66666666666666,0.25,Low
2018-03-23,Hananasif,4.815753936767578,15.0,66.66666666666666,0.25,Low
2018-03-23,Buguruni,4.250290870666504,15.0,66.66666666666666,0.25,Low
2018-03-23,Kigogo,4.815753936767578,15.0,66.66666666666666,0.25,Low
2018-03-24,Vingunguti,2.492165327072144,15.0,66.66666666666666,0.25,Low
2018-03-24,Tandale,2.407876968383789,15.0,66.66666666666666,0.25,Low
2018-03-24,Sinza,2.517568588256836,26.745295461018884,89.27739359066258,0.4306284586588542,High
2018-03-24,Mbagala,2.584451913833618,26.935969289143884,89.32096923369134,0.4432837168375651,High
2018-03-24,Manzese,2.517568588256836,15.0,66.66666666666666,0.25,Low
2018-03-24,Kigogo,2.407876968383789,15.0,66.66666666666666,0.25,Low
2018-03-24,Jangwani,2.407876968383789,15.0,66.66666666666666,0.25,Low
2018-03-24,Hananasif,2.407876968383789,15.0,66.66666666666666,0.25,Low
2018-03-24,Buguruni,2.125145435333252,15.0,66.66666666666666,0.25,Low
2018-03-24,Keko,2.259238719940185,26.935969289143884,89.32096923369134,0.4432837168375651,High
2018-03-25,Sinza,2.517568588256836,26.331847763061543,88.87414336683518,0.4537162780761719,High
2018-03-25,Vingunguti,2.492165327072144,15.0,66.66666666666666,0.25,Low
2018-03-25,Tandale,2.407876968383789,15.0,66.66666666666666,0.25,Low
2018-03-25,Mbagala,2.584451913833618,26.565408960978232,88.97012307796392,0.4620437622070312,High
2018-03-25,Manzese,2.517568588256836,15.0,66.66666666666666,0.25,Low
2018-03-25,Keko,2.259238719940185,26.565408960978232,88.97012307796392,0.4620437622070312,High
2018-03-25,Jangwani,2.407876968383789,15.0,66.66666666666666,0.25,Low
2018-03-25,Hananasif,2.407876968383789,15.0,66.66666666666666,0.25,Low
2018-03-25,Buguruni,2.125145435333252,15.0,66.66666666666666,0.25,Low
2018-03-25,Kigogo,2.407876968383789,15.0,66.66666666666666,0.25,Low
2018-03-26,Vingunguti,0.0,15.0,66.66666666666666,0.25,Low
2018-03-26,Tandale,0.0,15.0,66.66666666666666,0.25,Low
2018-03-26,Mbagala,0.0,26.46957677205404,90.40065155552256,0.4694334665934245,High
2018-03-26,Manzese,0.0,15.0,66.66666666666666,0.25,Low
2018-03-26,Sinza,0.0,26.21973953247073,90.54072498454934,0.4825439453125,High
2018-03-26,Keko,0.0,26.46957677205404,90.40065155552256,0.4694334665934245,High
2018-03-26,Jangwani,0.0,15.0,66.66666666666666,0.25,Low
2018-03-26,Hananasif,0.0,15.0,66.66666666666666,0.25,Low
2018-03-26,Buguruni,0.0,15.0,66.66666666666666,0.25,Low
2018-03-26,Kigogo,0.0,15.0,66.66666666666666,0.25,Low
2018-03-27,Vingunguti,0.0,15.0,66.66666666666666,0.25,Low
2018-03-27,Buguruni,0.0,15.0,66.66666666666666,0.25,Low
2018-03-27,Hananasif,0.0,15.0,66.66666666666666,0.25,Low
2018-03-27,Jangwani,0.0,15.0,66.66666666666666,0.25,Low
2018-03-27,Keko,0.0,26.152097320556663,91.05944352323688,0.4792537689208984,High
2018-03-27,Kigogo,0.0,15.0,66.66666666666666,0.25,Low
2018-03-27,Manzese,0.0,15.0,66.66666666666666,0.25,Low
2018-03-27,Mbagala,0.0,26.152097320556663,91.05944352323688,0.4792537689208984,High
2018-03-27,Sinza,0.0,25.824216461181663,91.86390616309414,0.4781665802001953,Medium
2018-03-27,Tandale,0.0,15.0,66.66666666666666,0.25,Low
2018-03-28,Sinza,0.0,26.47471516927084,87.6360453112048,0.4697113037109375,Medium
2018-03-28,Mbagala,0.0,26.788598632812523,87.79367348181815,0.476147969563802,Medium
2018-03-28,Vingunguti,0.0,15.0,66.66666666666666,0.25,Low
2018-03-28,Tandale,0.0,15.0,66.66666666666666,0.25,Low
2018-03-28,Manzese,0.0,15.0,66.66666666666666,0.25,Low
2018-03-28,Buguruni,0.0,15.0,66.66666666666666,0.25,Low
2018-03-28,Keko,0.0,26.788598632812523,87.79367348181815,0.476147969563802,Medium
2018-03-28,Jangwani,0.0,15.0,66.66666666666666,0.25,Low
2018-03-28,Hananasif,0.0,15.0,66.66666666666666,0.25,Low
2018-03-28,Kigogo,0.0,15.0,66.66666666666666,0.25,Low
2018-03-29,Vingunguti,0.0,15.0,66.66666666666666,0.25,Low
2018-03-29,Tandale,0.0,15.0,66.66666666666666,0.25,Low
2018-03-29,Sinza,0.0,27.2197153727214,85.18107285693885,0.4518286387125651,Medium
2018-03-29,Mbagala,0.0,27.467436726888025,85.06466137974338,0.4567381540934245,Medium
2018-03-29,Manzese,0.0,15.0,66.66666666666666,0.25,Low
2018-03-29,Keko,0.0,27.467436726888025,85.06466137974338,0.4567381540934245,Medium
2018-03-29,Jangwani,0.0,15.0,66.66666666666666,0.25,Low
2018-03-29,Hananasif,0.0,15.0,66.66666666666666,0.25,Low
2018-03-29,Buguruni,0.0,15.0,66.66666666666666,0.25,Low
2018-03-29,Kigogo,0.0,15.0,66.66666666666666,0.25,Low
2018-03-30,Mbagala,18.78504180908203,27.30610300699874,88.45426747611191,0.457733154296875,High
2018-03-30,Vingunguti,0.0,15.0,66.66666666666666,0.25,Low
2018-03-30,Tandale,0.0,15.0,66.66666666666666,0.25,Low
2018-03-30,Sinza,0.0,26.98456980387374,88.1399687257222,0.4544080098470052,High
2018-03-30,Manzese,0.0,15.0,66.66666666666666,0.25,Low
2018-03-30,Buguruni,0.0,15.0,66.66666666666666,0.25,Low
2018-03-30,Keko,0.0,27.30610300699874,88.45426747611191,0.457733154296875,High
2018-03-30,Jangwani,0.0,15.0,66.66666666666666,0.25,Low
2018-03-30,Hananasif,0.0,15.0,66.66666666666666,0.25,Low
2018-03-30,Kigogo,0.0,15.0,66.66666666666666,0.25,Low
2018-03-31,Mbagala,0.0,26.88712272644045,89.40074832345938,0.4676380157470703,High
2018-03-31,Vingunguti,0.0,15.0,66.66666666666666,0.25,Low
2018-03-31,Tandale,0.0,15.0,66.66666666666666,0.25,Low
2018-03-31,Sinza,0.0,26.615231450398767,89.3869518766163,0.4681536356608073,High
2018-03-31,Manzese,0.0,15.0,66.66666666666666,0.25,Low
2018-03-31,Buguruni,0.0,15.0,66.66666666666666,0.25,Low
2018-03-31,Keko,0.0,26.88712272644045,89.40074832345938,0.4676380157470703,High
2018-03-31,Jangwani,0.0,15.0,66.66666666666666,0.25,Low
2018-03-31,Hananasif,0.0,15.0,66.66666666666666,0.25,Low
2018-03-31,Kigogo,0.0,15.0,66.66666666666666,0.25,Low
2018-04-01,Vingunguti,0.0,15.0,66.66666666666666,0.25,Low
2018-04-01,Tandale,0.0,15.0,66.66666666666666,0.25,Low
2018-04-01,Sinza,0.0,26.663629150390648,88.47212849715021,0.4707864125569661,High
2018-04-01,Mbagala,0.0,26.893039957682333,89.34665371937595,0.4669717152913411,High
2018-04-01,Manzese,0.0,15.0,66.66666666666666,0.25,Low
2018-04-01,Keko,0.0,26.893039957682333,89.34665371937595,0.4669717152913411,High
2018-04-01,Jangwani,0.0,15.0,66.66666666666666,0.25,Low
2018-04-01,Hananasif,0.0,15.0,66.66666666666666,0.25,Low
2018-04-01,Buguruni,0.0,15.0,66.66666666666666,0.25,Low
2018-04-01,Kigogo,0.0,15.0,66.66666666666666,0.25,Low
2018-04-02,Mbagala,0.0,26.87166048685713,89.11183459430998,0.4652188618977864,High
2018-04-02,Vingunguti,0.0,15.0,66.66666666666666,0.25,Low
2018-04-02,Tandale,0.0,15.0,66.66666666666666,0.25,Low
2018-04-02,Sinza,13.160984992980955,26.66617546081545,88.67880471335708,0.4681841532389323,High
2018-04-02,Manzese,13.160984992980955,15.0,66.66666666666666,0.25,Low
2018-04-02,Jangwani,0.0,15.0,66.66666666666666,0.25,Low
2018-04-02,Keko,0.0,26.87166048685713,89.11183459430998,0.4652188618977864,High
2018-04-02,Kigogo,0.0,15.0,66.66666666666666,0.25,Low
2018-04-02,Hananasif,0.0,15.0,66.66666666666666,0.25,Low
2018-04-02,Buguruni,0.0,15.0,66.66666666666666,0.25,Low
2018-04-03,Vingunguti,54.69866943359375,15.0,66.66666666666666,0.25,Medium
2018-04-03,Tandale,55.839115142822266,15.0,66.66666666666666,0.25,Medium
2018-04-03,Sinza,26.32196998596192,25.358771896362327,91.82761314390712,0.4810860951741536,High
2018-04-03,Mbagala,57.50523376464844,25.577196375529013,92.06030932850356,0.4765059153238932,High
2018-04-03,Manzese,26.32196998596192,15.0,66.66666666666666,0.25,Low
2018-04-03,Kigogo,55.839115142822266,15.0,66.66666666666666,0.25,Medium
2018-04-03,Keko,53.10587310791016,25.577196375529013,92.06030932850356,0.4765059153238932,High
2018-04-03,Jangwani,55.839115142822266,15.0,66.66666666666666,0.25,Medium
2018-04-03,Hananasif,55.839115142822266,15.0,66.66666666666666,0.25,Medium
2018-04-03,Buguruni,42.89323043823242,15.0,66.66666666666666,0.25,Low
2018-04-04,Tandale,0.0,15.0,66.66666666666666,0.25,Low
2018-04-04,Sinza,0.0,24.69411748250326,93.36950407657592,0.4891910552978515,Medium
2018-04-04,Mbagala,0.0,24.98366826375326,93.50660960858625,0.4894549051920573,Medium
2018-04-04,Manzese,0.0,15.0,66.66666666666666,0.25,Low
2018-04-04,Vingunguti,0.0,15.0,66.66666666666666,0.25,Low
2018-04-04,Keko,0.0,24.98366826375326,93.50660960858625,0.4894549051920573,Medium
2018-04-04,Jangwani,0.0,15.0,66.66666666666666,0.25,Low
2018-04-04,Hananasif,0.0,15.0,66.66666666666666,0.25,Low
2018-04-04,Buguruni,0.0,15.0,66.66666666666666,0.25,Low
2018-04-04,Kigogo,0.0,15.0,66.66666666666666,0.25,Low
2018-04-05,Tandale,0.0,15.0,66.66666666666666,0.25,Low
2018-04-05,Sinza,13.160984992980955,25.3488485972087,90.5313458531682,0.477657953898112,High
2018-04-05,Mbagala,0.0,25.63164482116701,90.65422929935372,0.4724903106689453,Medium
2018-04-05,Manzese,13.160984992980955,15.0,66.66666666666666,0.25,Low
2018-04-05,Vingunguti,0.0,15.0,66.66666666666666,0.25,Low
2018-04-05,Keko,0.0,25.63164482116701,90.65422929935372,0.4724903106689453,Medium
2018-04-05,Jangwani,0.0,15.0,66.66666666666666,0.25,Low
2018-04-05,Hananasif,0.0,15.0,66.66666666666666,0.25,Low
2018-04-05,Buguruni,21.44661521911621,15.0,66.66666666666666,0.25,Low
2018-04-05,Kigogo,0.0,15.0,66.66666666666666,0.25,Low
2018-04-06,Vingunguti,0.0,15.0,66.66666666666666,0.25,Low
2018-04-06,Tandale,0.0,15.0,66.66666666666666,0.25,Low
2018-04-06,Sinza,0.0,25.899660364786826,89.86248827756866,0.4704984029134114,Medium
2018-04-06,Mbagala,0.0,26.16805229187014,90.10236632967464,0.4686673482259114,High
2018-04-06,Manzese,0.0,15.0,66.66666666666666,0.25,Low
2018-04-06,Kigogo,0.0,15.0,66.66666666666666,0.25,Low
2018-04-06,Jangwani,0.0,15.0,66.66666666666666,0.25,Low
2018-04-06,Hananasif,0.0,15.0,66.66666666666666,0.25,Low
2018-04-06,Buguruni,0.0,15.0,66.66666666666666,0.25,Low
2018-04-06,Keko,0.0,26.16805229187014,90.10236632967464,0.4686673482259114,High
2018-04-07,Mbagala,11.255867958068848,25.85211842854818,91.41130422876998,0.4840888977050781,High
2018-04-07,Tandale,21.9029483795166,15.0,66.66666666666666,0.25,Low
2018-04-07,Sinza,17.910850524902344,25.506008402506552,91.6578513909935,0.4691009521484375,High
2018-04-07,Manzese,17.910850524902344,15.0,66.66666666666666,0.25,Low
2018-04-07,Vingunguti,9.549203872680664,15.0,66.66666666666666,0.25,Low
2018-04-07,Keko,10.198199272155762,25.85211842854818,91.41130422876998,0.4840888977050781,High
2018-04-07,Buguruni,10.09949779510498,15.0,66.66666666666666,0.25,Low
2018-04-07,Kigogo,21.9029483795166,15.0,66.66666666666666,0.25,Low
2018-04-07,Jangwani,21.9029483795166,15.0,66.66666666666666,0.25,Low
2018-04-07,Hananasif,21.9029483795166,15.0,66.66666666666666,0.25,Low
2018-04-08,Tandale,43.8058967590332,15.0,66.66666666666666,0.25,Low
2018-04-08,Sinza,35.82170104980469,25.040144220988,92.58571239469914,0.4897772471110026,High
2018-04-08,Mbagala,45.02347183227539,25.333519872029623,92.1386444323119,0.4774913787841797,High
2018-04-08,Manzese,35.82170104980469,15.0,66.66666666666666,0.25,Low
2018-04-08,Vingunguti,38.196815490722656,15.0,66.66666666666666,0.25,Low
2018-04-08,Keko,40.79279708862305,25.333519872029623,92.1386444323119,0.4774913787841797,High
2018-04-08,Jangwani,43.8058967590332,15.0,66.66666666666666,0.25,Low
2018-04-08,Hananasif,43.8058967590332,15.0,66.66666666666666,0.25,Low
2018-04-08,Buguruni,40.39799118041992,15.0,66.66666666666666,0.25,Low
2018-04-08,Kigogo,43.8058967590332,15.0,66.66666666666666,0.25,Low
2018-04-09,Vingunguti,47.74601745605469,15.0,66.66666666666666,0.25,Low
2018-04-09,Tandale,54.75737380981445,15.0,66.66666666666666,0.25,Medium
2018-04-09,Sinza,53.73255157470703,24.989279683431,92.71767701168584,0.4674612681070964,High
2018-04-09,Mbagala,56.27933883666992,25.230246480306,92.85496391540306,0.4564113616943359,High
2018-04-09,Manzese,53.73255157470703,15.0,66.66666666666666,0.25,Medium
2018-04-09,Kigogo,54.75737380981445,15.0,66.66666666666666,0.25,Medium
2018-04-09,Jangwani,54.75737380981445,15.0,66.66666666666666,0.25,Medium
2018-04-09,Buguruni,60.59698867797852,15.0,66.66666666666666,0.25,Medium
2018-04-09,Keko,50.990989685058594,25.230246480306,92.85496391540306,0.4564113616943359,High
2018-04-09,Hananasif,54.75737380981445,15.0,66.66666666666666,0.25,Medium
2018-04-10,Vingunguti,19.098407745361328,15.0,66.66666666666666,0.25,Low
2018-04-10,Manzese,17.910850524902344,15.0,66.66666666666666,0.25,Low
2018-04-10,Tandale,10.9514741897583,15.0,66.66666666666666,0.25,Low
2018-04-10,Sinza,17.910850524902344,25.75735626220705,90.43279595674828,0.4708118438720703,High
2018-04-10,Mbagala,11.255867958068848,26.00776316324874,90.73800044718368,0.4666900634765625,High
2018-04-10,Kigogo,10.9514741897583,15.0,66.66666666666666,0.25,Low
2018-04-10,Jangwani,10.9514741897583,15.0,66.66666666666666,0.25,Low
2018-04-10,Hananasif,10.9514741897583,15.0,66.66666666666666,0.25,Low
2018-04-10,Buguruni,20.19899559020996,15.0,66.66666666666666,0.25,Low
2018-04-10,Keko,10.198199272155762,26.00776316324874,90.73800044718368,0.4666900634765625,High
2018-04-11,Tandale,8.485066413879395,15.0,66.66666666666666,0.25,Low
2018-04-11,Sinza,7.619181156158447,25.88972117106124,90.86458571764716,0.4875068664550781,Medium
2018-04-11,Mbagala,7.168280601501465,26.11310984293624,90.65415274887562,0.4858601888020833,High
2018-04-11,Manzese,7.619181156158447,15.0,66.66666666666666,0.25,Low
2018-04-11,Vingunguti,6.546184539794922,15.0,66.66666666666666,0.25,Low
2018-04-11,Keko,6.078071594238281,26.11310984293624,90.65415274887562,0.4858601888020833,High
2018-04-11,Jangwani,8.485066413879395,15.0,66.66666666666666,0.25,Low
2018-04-11,Hananasif,8.485066413879395,15.0,66.66666666666666,0.25,Low
2018-04-11,Buguruni,8.026227951049805,15.0,66.66666666666666,0.25,Low
2018-04-11,Kigogo,8.485066413879395,15.0,66.66666666666666,0.25,Low
2018-04-12,Vingunguti,13.092369079589844,15.0,66.66666666666666,0.25,Low
2018-04-12,Tandale,8.485066413879395,15.0,66.66666666666666,0.25,Low
2018-04-12,Sinza,15.238362312316896,25.251360829671228,92.74478645599346,0.4811757405598958,High
2018-04-12,Mbagala,14.33656120300293,25.5544207255046,92.90025281718526,0.458807627360026,High
2018-04-12,Manzese,15.238362312316896,15.0,66.66666666666666,0.25,Low
2018-04-12,Kigogo,8.485066413879395,15.0,66.66666666666666,0.25,Low
2018-04-12,Jangwani,8.485066413879395,15.0,66.66666666666666,0.25,Low
2018-04-12,Hananasif,8.485066413879395,15.0,66.66666666666666,0.25,Low
2018-04-12,Buguruni,16.05245590209961,15.0,66.66666666666666,0.25,Low
2018-04-12,Keko,12.156143188476562,25.5544207255046,92.90025281718526,0.458807627360026,High
2018-04-13,Mbagala,35.841400146484375,24.53909009297689,95.0,0.4703248341878255,High
2018-04-13,Tandale,25.4552001953125,15.0,66.66666666666666,0.25,Low
2018-04-13,Sinza,22.8575439453125,24.267768478393577,95.0,0.4907315572102864,High
2018-04-13,Manzese,22.8575439453125,15.0,66.66666666666666,0.25,Low
2018-04-13,Vingunguti,26.184738159179688,15.0,66.66666666666666,0.25,Low
2018-04-13,Keko,30.39035415649414,24.53909009297689,95.0,0.4703248341878255,High
2018-04-13,Buguruni,24.07868385314941,15.0,66.66666666666666,0.25,Low
2018-04-13,Kigogo,25.4552001953125,15.0,66.66666666666666,0.25,Low
2018-04-13,Jangwani,25.4552001953125,15.0,66.66666666666666,0.25,Low
2018-04-13,Hananasif,25.4552001953125,15.0,66.66666666666666,0.25,Low
2018-04-14,Vingunguti,45.82329177856445,15.0,66.66666666666666,0.25,Low
2018-04-14,Tandale,59.39546585083008,15.0,66.66666666666666,0.25,Medium
2018-04-14,Sinza,53.334266662597656,25.00092341105148,92.14556650236028,0.4837188720703125,High
2018-04-14,Manzese,53.334266662597656,15.0,66.66666666666666,0.25,Medium
2018-04-14,Mbagala,43.00968551635742,25.17353083292648,92.53304377287324,0.4762471516927083,High
2018-04-14,Keko,42.54650115966797,25.17353083292648,92.53304377287324,0.4762471516927083,High
2018-04-14,Jangwani,59.39546585083008,15.0,66.66666666666666,0.25,Medium
2018-04-14,Hananasif,59.39546585083008,15.0,66.66666666666666,0.25,Medium
2018-04-14,Buguruni,56.18359375,15.0,66.66666666666666,0.25,Medium
2018-04-14,Kigogo,59.39546585083008,15.0,66.66666666666666,0.25,Medium
2018-04-15,Mbagala,28.67312240600586,24.070018386840843,95.0,0.4730161031087239,High
2018-04-15,Vingunguti,26.184738159179688,15.0,66.66666666666666,0.25,Low
2018-04-15,Tandale,33.94026565551758,15.0,66.66666666666666,0.25,Low
2018-04-15,Sinza,30.47672462463379,23.76280810038253,95.0,0.490396499633789,High
2018-04-15,Manzese,30.47672462463379,15.0,66.66666666666666,0.25,Low
2018-04-15,Buguruni,32.10491180419922,15.0,66.66666666666666,0.25,Low
2018-04-15,Keko,24.312286376953125,24.070018386840843,95.0,0.4730161031087239,High
2018-04-15,Jangwani,33.94026565551758,15.0,66.66666666666666,0.25,Low
2018-04-15,Hananasif,33.94026565551758,15.0,66.66666666666666,0.25,Low
2018-04-15,Kigogo,33.94026565551758,15.0,66.66666666666666,0.25,Low
2018-04-16,Vingunguti,49.64883041381836,15.0,66.66666666666666,0.25,Low
2018-04-16,Tandale,48.10440444946289,15.0,66.66666666666666,0.25,Low
2018-04-16,Sinza,51.90856170654297,23.59845059712728,95.0,0.4841124216715495,High
2018-04-16,Manzese,51.90856170654297,15.0,66.66666666666666,0.25,Medium
2018-04-16,Mbagala,46.62148666381836,23.924541091918968,95.0,0.4786491394042969,High
2018-04-16,Keko,47.949466705322266,23.924541091918968,95.0,0.4786491394042969,High
2018-04-16,Buguruni,54.370887756347656,15.0,66.66666666666666,0.25,Medium
2018-04-16,Kigogo,48.10440444946289,15.0,66.66666666666666,0.25,Low
2018-04-16,Jangwani,48.10440444946289,15.0,66.66666666666666,0.25,Low
2018-04-16,Hananasif,48.10440444946289,15.0,66.66666666666666,0.25,Low
2018-04-17,Tandale,57.72528076171875,15.0,66.66666666666666,0.25,Medium
2018-04-17,Sinza,51.90856170654297,24.006974156697595,94.80399018155492,0.475189208984375,High
2018-04-17,Mbagala,46.62148666381836,24.15655097961428,95.0,0.470438003540039,High
2018-04-17,Manzese,51.90856170654297,15.0,66.66666666666666,0.25,Medium
2018-04-17,Vingunguti,41.37402725219727,15.0,66.66666666666666,0.25,Low
2018-04-17,Keko,39.9578857421875,24.15655097961428,95.0,0.470438003540039,High
2018-04-17,Jangwani,57.72528076171875,15.0,66.66666666666666,0.25,Medium
2018-04-17,Hananasif,57.72528076171875,15.0,66.66666666666666,0.25,Medium
2018-04-17,Buguruni,54.370887756347656,15.0,66.66666666666666,0.25,Medium
2018-04-17,Kigogo,57.72528076171875,15.0,66.66666666666666,0.25,Medium
2018-04-18,Vingunguti,33.099220275878906,15.0,66.66666666666666,0.25,Low
2018-04-18,Tandale,38.4835205078125,15.0,66.66666666666666,0.25,Low
2018-04-18,Sinza,34.605709075927734,23.84125607808432,95.0,0.4742787679036458,High
2018-04-18,Mbagala,37.29719543457031,24.02753537495932,95.0,0.4741834004720052,High
2018-04-18,Manzese,34.605709075927734,15.0,66.66666666666666,0.25,Low
2018-04-18,Kigogo,38.4835205078125,15.0,66.66666666666666,0.25,Low
2018-04-18,Jangwani,38.4835205078125,15.0,66.66666666666666,0.25,Low
2018-04-18,Buguruni,36.247257232666016,15.0,66.66666666666666,0.25,Low
2018-04-18,Keko,31.96631050109864,24.02753537495932,95.0,0.4741834004720052,High
2018-04-18,Hananasif,38.4835205078125,15.0,66.66666666666666,0.25,Low
2018-04-19,Vingunguti,0.0,15.0,66.66666666666666,0.25,Low
2018-04-19,Manzese,0.0,15.0,66.66666666666666,0.25,Low
2018-04-19,Tandale,0.0,15.0,66.66666666666666,0.25,Low
2018-04-19,Sinza,0.0,24.96977831522628,91.39453997038969,0.4832789103190104,Medium
2018-04-19,Mbagala,0.0,25.0985218048096,91.87867968662547,0.4727834065755208,Medium
2018-04-19,Kigogo,0.0,15.0,66.66666666666666,0.25,Low
2018-04-19,Jangwani,0.0,15.0,66.66666666666666,0.25,Low
2018-04-19,Buguruni,0.0,15.0,66.66666666666666,0.25,Low
2018-04-19,Keko,0.0,25.0985218048096,91.87867968662547,0.4727834065755208,Medium
2018-04-19,Hananasif,0.0,15.0,66.66666666666666,0.25,Low
2018-04-20,Buguruni,0.0,15.0,66.66666666666666,0.25,Low
2018-04-20,Hananasif,0.0,15.0,66.66666666666666,0.25,Low
2018-04-20,Jangwani,0.0,15.0,66.66666666666666,0.25,Low
2018-04-20,Keko,0.0,25.72438011169436,91.15087540922234,0.4627914428710937,Medium
2018-04-20,Kigogo,0.0,15.0,66.66666666666666,0.25,Low
2018-04-20,Manzese,0.0,15.0,66.66666666666666,0.25,Low
2018-04-20,Mbagala,0.0,25.72438011169436,91.15087540922234,0.4627914428710937,Medium
2018-04-20,Sinza,0.0,25.49171409606936,91.34082540976426,0.4703934987386067,Medium
2018-04-20,Tandale,0.0,15.0,66.66666666666666,0.25,Low
2018-04-20,Vingunguti,0.0,15.0,66.66666666666666,0.25,Low
2018-04-21,Hananasif,0.0,15.0,66.66666666666666,0.25,Low
2018-04-21,Vingunguti,10.814305305480955,15.0,66.66666666666666,0.25,Low
2018-04-21,Tandale,0.0,15.0,66.66666666666666,0.25,Low
2018-04-21,Sinza,0.0,25.863527552286826,90.80545638911192,0.4707667032877604,Medium
2018-04-21,Mbagala,0.0,26.01896375020345,91.20505969224924,0.4687843322753906,High
2018-04-21,Buguruni,7.966022491455078,15.0,66.66666666666666,0.25,Low
2018-04-21,Kigogo,0.0,15.0,66.66666666666666,0.25,Low
2018-04-21,Keko,0.0,26.01896375020345,91.20505969224924,0.4687843322753906,High
2018-04-21,Jangwani,0.0,15.0,66.66666666666666,0.25,Low
2018-04-21,Manzese,0.0,15.0,66.66666666666666,0.25,Low
2018-04-22,Manzese,0.0,15.0,66.66666666666666,0.25,Low
2018-04-22,Tandale,0.0,15.0,66.66666666666666,0.25,Low
2018-04-22,Sinza,0.0,26.040842946370446,89.58873318268338,0.4841251373291015,High
2018-04-22,Mbagala,0.0,26.154449717203818,90.23790336307268,0.4786574045817057,High
2018-04-22,Vingunguti,0.0,15.0,66.66666666666666,0.25,Low
2018-04-22,Kigogo,0.0,15.0,66.66666666666666,0.25,Low
2018-04-22,Jangwani,0.0,15.0,66.66666666666666,0.25,Low
2018-04-22,Hananasif,0.0,15.0,66.66666666666666,0.25,Low
2018-04-22,Buguruni,0.0,15.0,66.66666666666666,0.25,Low
2018-04-22,Keko,0.0,26.154449717203818,90.23790336307268,0.4786574045817057,High
2018-04-23,Tandale,12.606155395507812,15.0,66.66666666666666,0.25,Low
2018-04-23,Sinza,15.004704475402832,26.56509615580245,86.83002734055117,0.4749323527018229,High
2018-04-23,Mbagala,0.0,26.75129407246908,87.04489993302015,0.4642251332600911,Medium
2018-04-23,Manzese,15.004704475402832,15.0,66.66666666666666,0.25,Low
2018-04-23,Vingunguti,0.0,15.0,66.66666666666666,0.25,Low
2018-04-23,Keko,0.0,26.75129407246908,87.04489993302015,0.4642251332600911,Medium
2018-04-23,Jangwani,12.606155395507812,15.0,66.66666666666666,0.25,Low
